Date,Time,Location,Type,SubType,Confidence
2026-08-02,14:18:29,Elderleaf Basin,person,person,0.7998
2026-08-02,14:18:29,North Ridge Forest,person,person,0.8837
2026-08-02,14:18:29,Greywood Edge,person,person,0.8376
2026-08-02,14:18:29,North Ridge Forest,person,person,0.7793
2026-08-02,14:18:29,Elderleaf Basin,person,person,0.8201
2026-08-02,14:18:30,Pine Hollow Zone,person,person,0.8387
2026-08-02,14:18:30,Misty Creek Grove,person,person,0.7832
2026-08-02,14:18:30,Fernvale Thicket,person,person,0.8801
2026-08-02,14:18:30,Greywood Edge,person,person,0.8988
2026-08-02,14:18:30,Fernvale Thicket,person,person,0.8878
2026-08-02,14:18:30,Pine Hollow Zone,person,person,0.8329
2026-08-02,14:18:31,Fernvale Thicket,person,person,0.8816
2026-08-02,14:18:31,Elderleaf Basin,person,person,0.4962
2026-08-02,14:18:31,North Ridge Forest,person,person,0.7542
2026-08-02,14:18:31,Greywood Edge,person,person,0.8002
2026-08-02,14:18:31,Elderleaf Basin,person,person,0.8249
2026-08-02,14:18:31,Misty Creek Grove,person,person,0.803
2026-08-02,14:18:32,North Ridge Forest,person,person,0.6622
2026-08-02,14:18:32,Pine Hollow Zone,person,person,0.5566
2026-08-02,14:18:32,North Ridge Forest,person,person,0.9183
2026-08-02,14:18:32,Fernvale Thicket,person,person,0.9224
2026-08-02,14:18:32,Misty Creek Grove,person,person,0.9147
2026-08-02,14:18:33,Misty Creek Grove,person,person,0.9187
2026-08-02,14:18:33,Fernvale Thicket,person,person,0.9064
2026-08-02,14:18:33,Elderleaf Basin,person,person,0.9294
2026-08-02,14:18:33,Elderleaf Basin,person,person,0.9282
2026-08-02,14:18:33,Fernvale Thicket,person,person,0.8925
2026-08-02,14:18:33,Pine Hollow Zone,person,person,0.8502
2026-08-02,14:18:34,Fernvale Thicket,person,person,0.7511
2026-08-02,14:18:34,Fernvale Thicket,person,person,0.6645
2026-08-02,14:18:36,Misty Creek Grove,person,person,0.8367
2026-08-02,14:18:36,North Ridge Forest,person,person,0.7594
2026-08-02,14:18:37,Pine Hollow Zone,person,person,0.7398
2026-08-02,14:18:37,Greywood Edge,person,person,0.5078
2026-08-02,14:18:37,Fernvale Thicket,person,person,0.8013
2026-08-02,14:18:37,Elderleaf Basin,person,person,0.8945
2026-08-02,14:18:37,Elderleaf Basin,person,person,0.6372
2026-08-02,14:18:37,Fernvale Thicket,person,person,0.8909
2026-08-02,14:18:37,Fernvale Thicket,person,person,0.6609
2026-08-02,14:18:37,Elderleaf Basin,person,person,0.8806
2026-08-02,14:18:37,North Ridge Forest,person,person,0.69
2026-08-02,14:18:38,Elderleaf Basin,person,person,0.8827
2026-08-02,14:18:38,North Ridge Forest,person,person,0.5533
2026-08-02,14:18:38,Elderleaf Basin,person,person,0.8703
2026-08-02,14:18:38,Fernvale Thicket,person,person,0.6104
2026-08-02,14:18:38,North Ridge Forest,person,person,0.8621
2026-08-02,14:18:38,Pine Hollow Zone,person,person,0.4836
2026-08-02,14:18:38,North Ridge Forest,person,person,0.8824
2026-08-02,14:18:38,Pine Hollow Zone,person,person,0.8837
2026-08-02,14:18:39,North Ridge Forest,person,person,0.8866
2026-08-02,14:18:39,Elderleaf Basin,person,person,0.8702
2026-08-02,14:18:39,Pine Hollow Zone,person,person,0.8795
2026-08-02,14:18:39,Elderleaf Basin,person,person,0.8557
2026-08-02,14:18:39,North Ridge Forest,person,person,0.8191
2026-08-02,14:18:39,Pine Hollow Zone,person,person,0.8111
2026-08-02,14:18:40,Misty Creek Grove,person,person,0.8554
2026-08-02,14:18:40,Greywood Edge,person,person,0.8429
2026-08-02,14:18:40,Misty Creek Grove,person,person,0.8077
2026-08-02,14:18:40,Greywood Edge,person,person,0.8714
2026-08-02,14:18:40,Pine Hollow Zone,person,person,0.8973
2026-08-02,14:18:40,Fernvale Thicket,person,person,0.9159
2026-08-02,14:18:41,Misty Creek Grove,person,person,0.9061
2026-08-02,14:18:41,Misty Creek Grove,person,person,0.9039
2026-08-02,14:18:41,Greywood Edge,person,person,0.907
2026-08-02,14:18:41,Greywood Edge,person,person,0.8985
2026-08-02,14:18:41,Greywood Edge,person,person,0.8987
2026-08-02,14:18:42,Fernvale Thicket,person,person,0.8971
2026-08-02,14:18:42,Pine Hollow Zone,person,person,0.8969
2026-08-02,14:18:42,Greywood Edge,person,person,0.8961
2026-08-02,14:18:42,Elderleaf Basin,person,person,0.888
2026-08-02,14:18:42,Elderleaf Basin,person,person,0.8958
2026-08-02,14:18:43,Elderleaf Basin,person,person,0.8934
2026-08-02,14:18:43,Greywood Edge,person,person,0.8722
2026-08-02,14:19:11,Greywood Edge,person,person,0.7213
2026-08-02,14:19:11,Elderleaf Basin,person,person,0.7378
2026-08-02,14:19:11,Greywood Edge,person,person,0.7515
2026-08-02,14:19:12,Misty Creek Grove,person,person,0.706
2026-08-02,14:19:12,North Ridge Forest,person,person,0.6764
2026-08-02,14:19:12,North Ridge Forest,person,person,0.7605
2026-08-02,14:19:12,Misty Creek Grove,person,person,0.742
2026-08-02,14:19:12,Misty Creek Grove,person,person,0.7882
2026-08-02,14:19:13,Pine Hollow Zone,person,person,0.652
2026-08-02,14:19:13,Misty Creek Grove,person,person,0.755
2026-08-02,14:19:13,Fernvale Thicket,person,person,0.7212
2026-08-02,14:19:13,Misty Creek Grove,person,person,0.6215
2026-08-02,14:19:13,Elderleaf Basin,cat,cat,0.495
2026-08-02,14:19:13,Fernvale Thicket,person,person,0.8874
2026-08-02,14:19:13,Pine Hollow Zone,person,person,0.9204
2026-08-02,14:19:14,Greywood Edge,person,person,0.909
2026-08-02,14:19:14,Elderleaf Basin,person,person,0.9157
2026-08-02,14:19:14,Pine Hollow Zone,cat,cat,0.523
2026-08-02,14:19:14,Elderleaf Basin,person,person,0.8978
2026-08-02,14:19:14,Pine Hollow Zone,person,person,0.8421
2026-08-02,14:19:14,Pine Hollow Zone,person,person,0.9185
2026-08-02,14:19:15,Misty Creek Grove,person,person,0.9165
2026-08-02,14:19:15,Elderleaf Basin,person,person,0.8936
2026-08-02,14:19:15,Pine Hollow Zone,cat,cat,0.4749
2026-08-02,14:19:15,Elderleaf Basin,person,person,0.9033
2026-08-02,14:19:15,North Ridge Forest,cat,cat,0.6288
2026-08-02,14:19:15,North Ridge Forest,person,person,0.9191
2026-08-02,14:19:15,Pine Hollow Zone,cat,cat,0.7827
2026-08-02,14:19:16,Misty Creek Grove,person,person,0.8945
2026-08-02,14:19:16,Misty Creek Grove,cat,cat,0.6519
2026-08-02,14:19:16,Pine Hollow Zone,person,person,0.9115
2026-08-02,14:19:16,Misty Creek Grove,person,person,0.9115
2026-08-02,14:19:16,Pine Hollow Zone,person,person,0.9158
2026-08-02,14:19:16,Pine Hollow Zone,person,person,0.9061
2026-08-02,14:19:17,Fernvale Thicket,person,person,0.9177
2026-08-02,14:19:17,Elderleaf Basin,person,person,0.915
2026-08-02,14:19:17,Pine Hollow Zone,cat,cat,0.4642
2026-08-02,14:19:17,North Ridge Forest,person,person,0.9197
2026-08-02,14:19:17,Misty Creek Grove,cat,cat,0.5198
2026-08-02,14:19:17,Pine Hollow Zone,person,person,0.9075
2026-08-02,14:19:17,Elderleaf Basin,cat,cat,0.5973
2026-08-02,14:19:17,Misty Creek Grove,person,person,0.9081
2026-08-02,14:19:17,Fernvale Thicket,cat,cat,0.6406
2026-08-02,14:19:18,Greywood Edge,person,person,0.8005
2026-08-02,14:19:18,Greywood Edge,person,person,0.8388
2026-08-02,14:19:18,Misty Creek Grove,cat,cat,0.7807
2026-08-02,14:19:18,Misty Creek Grove,person,person,0.5236
2026-08-02,14:19:18,Pine Hollow Zone,person,person,0.7683
2026-08-02,14:19:18,Greywood Edge,person,person,0.8545
2026-08-02,14:19:18,Fernvale Thicket,person,person,0.4951
2026-08-02,14:19:18,North Ridge Forest,person,person,0.8238
2026-08-02,14:19:18,Greywood Edge,person,person,0.6133
2026-08-02,14:19:18,North Ridge Forest,person,person,0.8079
2026-08-02,14:19:19,North Ridge Forest,person,person,0.7431
2026-08-02,14:19:19,Elderleaf Basin,person,person,0.5987
2026-08-02,14:19:19,Fernvale Thicket,person,person,0.8636
2026-08-02,14:19:19,Elderleaf Basin,person,person,0.8428
2026-08-02,14:19:19,Elderleaf Basin,person,person,0.8598
2026-08-02,14:19:19,Misty Creek Grove,person,person,0.8297
2026-08-02,14:19:20,North Ridge Forest,person,person,0.838
2026-08-02,14:19:20,Pine Hollow Zone,person,person,0.4702
2026-08-02,14:19:20,Elderleaf Basin,person,person,0.813
2026-08-02,14:19:20,Misty Creek Grove,person,person,0.8186
2026-08-02,14:19:20,North Ridge Forest,person,person,0.8038
2026-08-02,14:19:20,Elderleaf Basin,person,person,0.7871
2026-08-02,14:19:21,Greywood Edge,person,person,0.8351
2026-08-02,14:19:37,Pine Hollow Zone,person,person,0.7953
2026-08-02,14:19:37,Misty Creek Grove,person,person,0.5146
2026-08-02,14:19:37,Pine Hollow Zone,person,person,0.7797
2026-08-02,14:19:37,Pine Hollow Zone,person,person,0.6322
2026-08-02,14:19:38,Misty Creek Grove,person,person,0.5708
2026-08-02,14:19:38,Greywood Edge,person,person,0.8701
2026-08-02,14:19:38,North Ridge Forest,person,person,0.4754
2026-08-02,14:19:38,Fernvale Thicket,person,person,0.7072
2026-08-02,14:19:38,North Ridge Forest,person,person,0.507
2026-08-02,14:19:39,Pine Hollow Zone,person,person,0.5623
2026-08-02,14:19:39,Greywood Edge,person,person,0.853
2026-08-02,14:19:39,Elderleaf Basin,person,person,0.7049
2026-08-02,14:19:40,Pine Hollow Zone,person,person,0.8221
2026-08-02,14:19:40,Fernvale Thicket,person,person,0.9263
2026-08-02,14:19:40,Fernvale Thicket,person,person,0.9192
2026-08-02,14:19:40,Misty Creek Grove,giraffe,giraffe,0.4962
2026-08-02,14:19:40,North Ridge Forest,person,person,0.9178
2026-08-02,14:19:40,Fernvale Thicket,person,person,0.9024
2026-08-02,14:19:40,Fernvale Thicket,dog,dog,0.5443
2026-08-02,14:19:41,Fernvale Thicket,person,person,0.9189
2026-08-02,14:19:41,Elderleaf Basin,person,person,0.9213
2026-08-02,14:19:41,Fernvale Thicket,person,person,0.9176
2026-08-02,14:19:41,North Ridge Forest,horse,horse,0.6002
2026-08-02,14:19:41,Misty Creek Grove,person,person,0.9195
2026-08-02,14:19:41,Pine Hollow Zone,horse,horse,0.4786
2026-08-02,14:19:41,Elderleaf Basin,person,person,0.912
2026-08-02,14:19:42,Misty Creek Grove,person,person,0.912
2026-08-02,14:19:42,Elderleaf Basin,person,person,0.9231
2026-08-02,14:19:42,Elderleaf Basin,person,person,0.9252
2026-08-02,14:19:42,Fernvale Thicket,cow,cow,0.5181
2026-08-02,14:19:42,Pine Hollow Zone,person,person,0.9209
2026-08-02,14:19:42,Greywood Edge,person,person,0.9237
2026-08-02,14:19:43,Fernvale Thicket,person,person,0.9238
2026-08-02,14:19:43,Misty Creek Grove,cow,cow,0.6229
2026-08-02,14:19:43,Fernvale Thicket,person,person,0.9151
2026-08-02,14:19:43,Elderleaf Basin,cow,cow,0.5436
2026-08-02,14:19:43,Elderleaf Basin,person,person,0.9147
2026-08-02,14:19:43,Fernvale Thicket,person,person,0.9023
2026-08-02,14:19:43,Fernvale Thicket,giraffe,giraffe,0.7644
2026-08-02,14:19:43,Pine Hollow Zone,person,person,0.9079
2026-08-02,14:19:43,North Ridge Forest,giraffe,giraffe,0.8298
2026-08-02,14:19:44,Elderleaf Basin,person,person,0.9068
2026-08-02,14:19:44,Misty Creek Grove,person,person,0.7976
2026-08-02,14:19:44,Misty Creek Grove,person,person,0.7686
2026-08-02,14:19:44,Elderleaf Basin,person,person,0.8193
2026-08-02,14:19:44,Pine Hollow Zone,giraffe,giraffe,0.6189
2026-08-02,14:19:44,Pine Hollow Zone,person,person,0.799
2026-08-02,14:19:44,Fernvale Thicket,giraffe,giraffe,0.5324
2026-08-02,14:19:44,Fernvale Thicket,person,person,0.7679
2026-08-02,14:19:44,North Ridge Forest,horse,horse,0.569
2026-08-02,14:19:45,Misty Creek Grove,person,person,0.7205
2026-08-02,14:19:45,Misty Creek Grove,horse,horse,0.5507
2026-08-02,14:19:45,Elderleaf Basin,person,person,0.8053
2026-08-02,14:19:45,Pine Hollow Zone,horse,horse,0.5753
2026-08-02,14:19:45,North Ridge Forest,person,person,0.8274
2026-08-02,14:19:45,Fernvale Thicket,horse,horse,0.5563
2026-08-02,14:19:45,Elderleaf Basin,person,person,0.9047
2026-08-02,14:19:45,Greywood Edge,person,person,0.9151
2026-08-02,14:19:46,Misty Creek Grove,person,person,0.8808
2026-08-02,14:19:46,Fernvale Thicket,person,person,0.8511
2026-08-02,14:19:46,North Ridge Forest,person,person,0.8772
2026-08-02,14:19:46,North Ridge Forest,person,person,0.8871
2026-08-02,14:19:46,Fernvale Thicket,giraffe,giraffe,0.4601
2026-08-02,14:19:47,North Ridge Forest,person,person,0.883
2026-08-02,14:19:47,North Ridge Forest,person,person,0.884
2026-08-02,14:19:47,Fernvale Thicket,person,person,0.8783
2026-08-02,14:19:47,Fernvale Thicket,person,person,0.9098
2026-08-02,14:19:47,North Ridge Forest,horse,horse,0.5408
2026-08-02,14:19:47,Elderleaf Basin,person,person,0.9116
2026-08-02,14:19:47,Fernvale Thicket,horse,horse,0.4577
2026-08-02,14:19:48,Fernvale Thicket,person,person,0.9105
2026-08-02,14:19:48,Elderleaf Basin,horse,horse,0.5088
2026-08-02,14:19:48,Pine Hollow Zone,person,person,0.9033
2026-08-02,14:19:48,Misty Creek Grove,person,person,0.8966
2026-08-02,14:19:48,Misty Creek Grove,person,person,0.9118
2026-08-02,14:19:49,Misty Creek Grove,person,person,0.8743
2026-08-02,14:19:49,Greywood Edge,person,person,0.9119
2026-08-02,14:19:49,Misty Creek Grove,horse,horse,0.5666
2026-08-02,14:19:49,North Ridge Forest,person,person,0.9129
2026-08-02,14:19:49,Misty Creek Grove,giraffe,giraffe,0.855
2026-08-02,14:19:49,Elderleaf Basin,person,person,0.8917
2026-08-02,14:19:50,Elderleaf Basin,person,person,0.8208
2026-08-02,14:19:50,Misty Creek Grove,person,person,0.9224
2026-08-02,14:19:50,North Ridge Forest,person,person,0.9186
2026-08-02,14:19:50,North Ridge Forest,person,person,0.9164
2026-08-02,14:19:50,North Ridge Forest,cow,cow,0.5823
2026-08-02,14:19:50,Fernvale Thicket,person,person,0.919
2026-08-02,14:19:50,Greywood Edge,cow,cow,0.4917
2026-08-02,14:19:50,Misty Creek Grove,person,person,0.9036
2026-08-02,14:19:50,North Ridge Forest,horse,horse,0.6799
2026-08-02,14:19:51,Greywood Edge,person,person,0.8823
2026-08-02,14:19:51,North Ridge Forest,person,person,0.893
2026-08-02,14:19:51,Elderleaf Basin,dog,dog,0.588
2026-08-02,14:19:51,Pine Hollow Zone,person,person,0.89
2026-08-02,14:19:51,Fernvale Thicket,dog,dog,0.7163
2026-08-02,14:19:51,Elderleaf Basin,person,person,0.9011
2026-08-02,14:19:51,North Ridge Forest,person,person,0.897
2026-08-02,14:19:51,Fernvale Thicket,dog,dog,0.6494
2026-08-02,14:19:52,Elderleaf Basin,person,person,0.9062
2026-08-02,14:19:52,Pine Hollow Zone,dog,dog,0.6151
2026-08-02,14:19:52,North Ridge Forest,person,person,0.8886
2026-08-02,14:19:52,Elderleaf Basin,person,person,0.9216
2026-08-02,14:19:52,Greywood Edge,person,person,0.9235
2026-08-02,14:19:52,Elderleaf Basin,horse,horse,0.4887
2026-08-02,14:19:52,Pine Hollow Zone,person,person,0.9223
2026-08-02,14:19:52,Greywood Edge,person,person,0.9188
2026-08-02,14:19:52,Fernvale Thicket,person,person,0.9148
2026-08-02,14:19:53,Pine Hollow Zone,person,person,0.8983
2026-08-02,14:19:53,North Ridge Forest,person,person,0.8942
2026-08-02,14:19:53,Elderleaf Basin,person,person,0.9023
2026-08-02,14:19:53,Fernvale Thicket,person,person,0.9015
2026-08-02,14:19:53,Greywood Edge,person,person,0.8502
2026-08-02,14:19:53,Elderleaf Basin,person,person,0.9071
2026-08-02,14:19:53,Greywood Edge,dog,dog,0.6705
2026-08-02,14:19:54,Greywood Edge,person,person,0.8997
2026-08-02,14:19:54,Misty Creek Grove,dog,dog,0.4702
2026-08-02,14:19:54,Pine Hollow Zone,person,person,0.8511
2026-08-02,14:19:54,North Ridge Forest,person,person,0.8923
2026-08-02,14:19:54,Fernvale Thicket,bear,bear,0.4808
2026-08-02,14:19:54,Elderleaf Basin,person,person,0.4789
2026-08-02,14:19:54,Fernvale Thicket,person,person,0.9005
2026-08-02,14:19:54,Greywood Edge,person,person,0.5541
2026-08-02,14:19:54,Greywood Edge,person,person,0.8905
2026-08-02,14:19:55,Elderleaf Basin,person,person,0.887
2026-08-02,14:19:55,Pine Hollow Zone,dog,dog,0.7427
2026-08-02,14:19:55,Misty Creek Grove,person,person,0.8216
2026-08-02,14:19:55,Misty Creek Grove,dog,dog,0.4729
2026-08-02,14:19:55,Greywood Edge,person,person,0.8747
2026-08-02,14:19:55,North Ridge Forest,horse,horse,0.6726
2026-08-02,14:19:55,Elderleaf Basin,person,person,0.8934
2026-08-02,14:19:55,Fernvale Thicket,dog,dog,0.655
2026-08-02,14:19:55,Misty Creek Grove,person,person,0.8989
2026-08-02,14:19:55,North Ridge Forest,horse,horse,0.6104
2026-08-02,14:19:56,Greywood Edge,person,person,0.8913
2026-08-02,14:19:56,Misty Creek Grove,horse,horse,0.653
2026-08-02,14:19:56,Pine Hollow Zone,person,person,0.8955
2026-08-02,14:19:56,Misty Creek Grove,horse,horse,0.6017
2026-08-02,14:19:56,Pine Hollow Zone,person,person,0.8953
2026-08-02,14:19:56,Elderleaf Basin,dog,dog,0.5678
2026-08-02,14:19:56,Fernvale Thicket,person,person,0.9047
2026-08-02,14:19:56,Pine Hollow Zone,horse,horse,0.6451
2026-08-02,14:19:56,Pine Hollow Zone,person,person,0.8979
2026-08-02,14:19:56,Greywood Edge,horse,horse,0.7877
2026-08-02,14:19:57,North Ridge Forest,person,person,0.896
2026-08-02,14:19:57,Fernvale Thicket,horse,horse,0.5632
2026-08-02,14:19:57,Pine Hollow Zone,person,person,0.8935
2026-08-02,14:19:57,Pine Hollow Zone,person,person,0.8427
2026-08-02,14:19:57,Elderleaf Basin,horse,horse,0.7112
2026-08-02,14:19:57,Elderleaf Basin,person,person,0.875
2026-08-02,14:19:57,North Ridge Forest,horse,horse,0.7547
2026-08-02,14:19:57,Greywood Edge,person,person,0.8936
2026-08-02,14:19:57,Greywood Edge,dog,dog,0.576
2026-08-02,14:19:58,Pine Hollow Zone,person,person,0.8971
2026-08-02,14:19:58,Greywood Edge,person,person,0.9048
2026-08-02,14:19:58,Misty Creek Grove,person,person,0.9257
2026-08-02,14:19:58,Greywood Edge,person,person,0.9054
2026-08-02,14:19:58,Misty Creek Grove,dog,dog,0.5632
2026-08-02,14:19:58,Misty Creek Grove,person,person,0.9114
2026-08-02,14:19:58,North Ridge Forest,person,person,0.706
2026-08-02,14:19:59,Elderleaf Basin,person,person,0.7789
2026-08-02,14:19:59,Pine Hollow Zone,dog,dog,0.4545
2026-08-02,14:19:59,Fernvale Thicket,person,person,0.8728
2026-08-02,14:19:59,North Ridge Forest,sheep,sheep,0.5212
2026-08-02,14:19:59,Misty Creek Grove,person,person,0.4506
2026-08-02,14:19:59,North Ridge Forest,person,person,0.8918
2026-08-02,14:19:59,Greywood Edge,person,person,0.5302
2026-08-02,14:19:59,Elderleaf Basin,person,person,0.8998
2026-08-02,14:19:59,Pine Hollow Zone,person,person,0.8591
2026-08-02,14:20:00,Pine Hollow Zone,person,person,0.8611
2026-08-02,14:20:00,Greywood Edge,dog,dog,0.5283
2026-08-02,14:20:00,Misty Creek Grove,person,person,0.8832
2026-08-02,14:20:00,Elderleaf Basin,dog,dog,0.6908
2026-08-02,14:20:00,Pine Hollow Zone,person,person,0.9019
2026-08-02,14:20:00,Pine Hollow Zone,horse,horse,0.5585
2026-08-02,14:20:00,Elderleaf Basin,person,person,0.8663
2026-08-02,14:20:00,Pine Hollow Zone,horse,horse,0.7772
2026-08-02,14:20:00,Pine Hollow Zone,dog,dog,0.4852
2026-08-02,14:20:00,Elderleaf Basin,person,person,0.8904
2026-08-02,14:20:00,Fernvale Thicket,dog,dog,0.6782
2026-08-02,14:20:01,Pine Hollow Zone,person,person,0.884
2026-08-02,14:20:01,Fernvale Thicket,dog,dog,0.6303
2026-08-02,14:20:01,Misty Creek Grove,person,person,0.8824
2026-08-02,14:20:01,North Ridge Forest,person,person,0.8824
2026-08-02,14:20:01,Fernvale Thicket,dog,dog,0.5562
2026-08-02,14:20:01,Elderleaf Basin,giraffe,giraffe,0.5045
2026-08-02,14:20:01,Pine Hollow Zone,person,person,0.9121
2026-08-02,14:20:01,Misty Creek Grove,giraffe,giraffe,0.4575
2026-08-02,14:20:01,Greywood Edge,dog,dog,0.452
2026-08-02,14:20:01,Greywood Edge,person,person,0.9024
2026-08-02,14:20:01,Elderleaf Basin,giraffe,giraffe,0.8909
2026-08-02,14:20:01,Pine Hollow Zone,person,person,0.9044
2026-08-02,14:20:01,North Ridge Forest,giraffe,giraffe,0.7807
2026-08-02,14:20:02,North Ridge Forest,person,person,0.4514
2026-08-02,14:20:02,Pine Hollow Zone,person,person,0.8149
2026-08-02,14:20:02,Pine Hollow Zone,person,person,0.7539
2026-08-02,14:20:02,Elderleaf Basin,cat,cat,0.5415
2026-08-02,14:20:02,Pine Hollow Zone,person,person,0.8003
2026-08-02,14:20:02,Fernvale Thicket,person,person,0.6971
2026-08-02,14:20:02,Greywood Edge,person,person,0.8323
2026-08-02,14:20:03,Fernvale Thicket,person,person,0.8796
2026-08-02,14:20:03,Fernvale Thicket,person,person,0.8744
2026-08-02,14:20:03,Greywood Edge,person,person,0.8734
2026-08-02,14:20:03,Fernvale Thicket,person,person,0.8662
2026-08-02,14:20:03,Misty Creek Grove,person,person,0.8598
2026-08-02,14:20:04,Greywood Edge,person,person,0.8749
2026-08-02,14:20:04,Fernvale Thicket,person,person,0.8677
2026-08-02,14:20:04,North Ridge Forest,person,person,0.8489
2026-08-02,14:20:04,Pine Hollow Zone,person,person,0.8489
2026-08-02,14:20:04,North Ridge Forest,person,person,0.8687
2026-08-02,14:20:04,Misty Creek Grove,person,person,0.8475
2026-08-02,14:20:05,Fernvale Thicket,person,person,0.8562
2026-08-02,14:20:05,Elderleaf Basin,person,person,0.8561
2026-08-02,14:20:05,Pine Hollow Zone,person,person,0.8597
2026-08-02,14:20:05,Fernvale Thicket,person,person,0.869
2026-08-02,14:20:05,Misty Creek Grove,person,person,0.8631
2026-08-02,14:20:06,Pine Hollow Zone,person,person,0.8657
2026-08-02,14:20:06,Misty Creek Grove,person,person,0.8716
2026-08-02,14:20:06,Fernvale Thicket,person,person,0.8634
2026-08-02,14:20:06,Pine Hollow Zone,person,person,0.8545
2026-08-02,14:20:06,Fernvale Thicket,person,person,0.8495
2026-08-02,14:20:07,Elderleaf Basin,person,person,0.8524
2026-08-02,14:20:34,Misty Creek Grove,person,person,0.8077
2026-08-02,14:20:34,North Ridge Forest,person,person,0.8574
2026-08-02,14:20:35,Elderleaf Basin,person,person,0.6861
2026-08-02,14:20:35,Fernvale Thicket,person,person,0.8917
2026-08-02,14:20:35,Pine Hollow Zone,cow,cow,0.5538
2026-08-02,14:20:35,Elderleaf Basin,person,person,0.8391
2026-08-02,14:20:35,Fernvale Thicket,bear,bear,0.5402
2026-08-02,14:20:35,Elderleaf Basin,person,person,0.7556
2026-08-02,14:20:35,North Ridge Forest,bear,bear,0.5578
2026-08-02,14:20:35,Elderleaf Basin,bear,bear,0.4575
2026-08-02,14:20:36,Greywood Edge,person,person,0.8174
2026-08-02,14:20:36,Pine Hollow Zone,person,person,0.8892
2026-08-02,14:20:36,Pine Hollow Zone,person,person,0.8688
2026-08-02,14:20:36,Greywood Edge,person,person,0.8971
2026-08-02,14:20:36,Fernvale Thicket,person,person,0.9125
2026-08-02,14:20:36,Misty Creek Grove,cow,cow,0.738
2026-08-02,14:20:37,North Ridge Forest,person,person,0.9087
2026-08-02,14:20:37,Fernvale Thicket,bear,bear,0.635
2026-08-02,14:20:37,Greywood Edge,person,person,0.9092
2026-08-02,14:20:37,Pine Hollow Zone,cow,cow,0.5363
2026-08-02,14:20:37,Elderleaf Basin,person,person,0.93
2026-08-02,14:20:37,Fernvale Thicket,person,person,0.9228
2026-08-02,14:20:37,Pine Hollow Zone,cow,cow,0.7927
2026-08-02,14:20:38,Greywood Edge,person,person,0.9261
2026-08-02,14:20:38,Pine Hollow Zone,cow,cow,0.7821
2026-08-02,14:20:38,Greywood Edge,person,person,0.9246
2026-08-02,14:20:38,Elderleaf Basin,cow,cow,0.6554
2026-08-02,14:20:38,Pine Hollow Zone,person,person,0.9245
2026-08-02,14:20:38,Misty Creek Grove,cow,cow,0.7817
2026-08-02,14:20:38,North Ridge Forest,person,person,0.922
2026-08-02,14:20:38,Pine Hollow Zone,cow,cow,0.7827
2026-08-02,14:20:38,North Ridge Forest,person,person,0.9255
2026-08-02,14:20:38,Pine Hollow Zone,cow,cow,0.7138
2026-08-02,14:20:38,Elderleaf Basin,person,person,0.9265
2026-08-02,14:20:38,Elderleaf Basin,cow,cow,0.7346
2026-08-02,14:20:39,Greywood Edge,person,person,0.9055
2026-08-02,14:20:39,Misty Creek Grove,person,person,0.7528
2026-08-02,14:20:39,Greywood Edge,bear,bear,0.6155
2026-08-02,14:20:39,Misty Creek Grove,person,person,0.8041
2026-08-02,14:20:39,Greywood Edge,bear,bear,0.6514
2026-08-02,14:20:39,Misty Creek Grove,person,person,0.7586
2026-08-02,14:20:39,Misty Creek Grove,person,person,0.8124
2026-08-02,14:20:39,Fernvale Thicket,cow,cow,0.6438
2026-08-02,14:20:40,Elderleaf Basin,person,person,0.8556
2026-08-02,14:20:40,Greywood Edge,cow,cow,0.8068
2026-08-02,14:20:40,Misty Creek Grove,person,person,0.8868
2026-08-02,14:20:40,Misty Creek Grove,cow,cow,0.7691
2026-08-02,14:20:40,Misty Creek Grove,person,person,0.8945
2026-08-02,14:20:40,North Ridge Forest,cow,cow,0.7393
2026-08-02,14:20:40,Greywood Edge,person,person,0.8864
2026-08-02,14:20:40,Greywood Edge,cow,cow,0.7365
2026-08-02,14:20:40,North Ridge Forest,person,person,0.888
2026-08-02,14:20:40,Elderleaf Basin,cow,cow,0.744
2026-08-02,14:20:40,North Ridge Forest,person,person,0.8965
2026-08-02,14:20:40,Greywood Edge,cow,cow,0.692
2026-08-02,14:20:41,Misty Creek Grove,person,person,0.8158
2026-08-02,14:20:41,Greywood Edge,cow,cow,0.7293
2026-08-02,14:20:41,Misty Creek Grove,person,person,0.8875
2026-08-02,14:20:41,Elderleaf Basin,cow,cow,0.6915
2026-08-02,14:20:41,Greywood Edge,person,person,0.8843
2026-08-02,14:20:41,Misty Creek Grove,cow,cow,0.8019
2026-08-02,14:20:41,Greywood Edge,person,person,0.8399
2026-08-02,14:20:41,Greywood Edge,person,person,0.7032
2026-08-02,14:20:41,Greywood Edge,person,person,0.7653
2026-08-02,14:20:41,Misty Creek Grove,cow,cow,0.4964
2026-08-02,14:20:42,Elderleaf Basin,person,person,0.7346
2026-08-02,14:20:42,Fernvale Thicket,cow,cow,0.6336
2026-08-02,14:20:42,Misty Creek Grove,person,person,0.6646
2026-08-02,14:20:42,Fernvale Thicket,cow,cow,0.5625
2026-08-02,14:20:42,Fernvale Thicket,cow,cow,0.7936
2026-08-02,14:20:42,Misty Creek Grove,person,person,0.65
2026-08-02,14:20:42,Pine Hollow Zone,cow,cow,0.8468
2026-08-02,14:20:42,North Ridge Forest,person,person,0.6927
